date,elevation (ft),volume (mg),fraction full
2013-04-15,525.24,375900.0,0.9118
2013-04-16,525.24,375900.0,0.9118
2013-04-17,525.29,376275.0,0.9128
2013-04-18,525.31,376425.0,0.9131
2013-04-19,525.3,376350.0,0.9129
2013-04-20,525.4,377100.0,0.9148
2013-04-21,525.43,377325.0,0.9153
2013-04-22,525.44,377400.0,0.9155
2013-04-23,525.47,377625.0,0.916
2013-04-24,525.47,377625.0,0.916
2013-04-25,525.49,377775.0,0.9164
2013-04-26,525.51,377925.0,0.9168
2013-04-27,525.51,377925.0,0.9168
2013-04-28,525.51,377925.0,0.9168
2013-04-29,525.51,377925.0,0.9168
2013-04-30,525.53,378075.0,0.9171
2013-05-01,525.5,377850.0,0.9166
2013-05-02,525.47,377625.0,0.916
2013-05-03,525.44,377400.0,0.9155
2013-05-04,525.39,377025.0,0.9146
2013-05-05,525.34,376650.0,0.9137
2013-05-06,525.31,376425.0,0.9131
2013-05-07,525.27,376125.0,0.9124
2013-05-08,525.25,375975.0,0.912
2013-05-09,525.23,375825.0,0.9117
2013-05-10,525.25,375975.0,0.912
2013-05-11,525.25,375975.0,0.912
2013-05-12,525.3,376350.0,0.9129
2013-05-13,525.28,376200.0,0.9126
2013-05-14,525.28,376200.0,0.9126
2013-05-15,525.27,376125.0,0.9124
2013-05-16,525.27,376125.0,0.9124
2013-05-17,525.29,376275.0,0.9128
2013-05-18,525.21,375675.0,0.9113
2013-05-19,525.17,375375.0,0.9106
2013-05-20,525.16,375300.0,0.9104
2013-05-21,525.14,375150.0,0.91
2013-05-22,525.16,375300.0,0.9104
2013-05-23,525.18,375450.0,0.9108
2013-05-24,525.44,377400.0,0.9155
2013-05-25,525.61,378675.0,0.9186
2013-05-26,525.68,379200.0,0.9199
2013-05-27,525.71,379425.0,0.9204
2013-05-28,525.74,379650.0,0.9209
2013-05-29,525.78,379950.0,0.9217
2013-05-30,525.85,380475.0,0.9229
2013-05-31,525.88,380700.0,0.9235
2013-06-01,525.91,380925.0,0.924
2013-06-02,525.92,381000.0,0.9242
2013-06-03,525.99,381525.0,0.9255
2013-06-04,526.02,381750.0,0.926
2013-06-05,526.02,381750.0,0.926
2013-06-06,526.02,381750.0,0.926
2013-06-07,526.03,381825.0,0.9262
2013-06-08,526.31,383925.0,0.9313
2013-06-09,526.39,384525.0,0.9328
2013-06-10,526.44,384900.0,0.9337
2013-06-11,526.66,386550.0,0.9377
2013-06-12,526.8,387600.0,0.9402
2013-06-13,526.9,388350.0,0.942
2013-06-14,527.19,390544.0,0.9474
2013-06-15,527.32,391532.0,0.9498
2013-06-16,527.38,391988.0,0.9509
2013-06-17,527.42,392292.0,0.9516
2013-06-18,527.49,392824.0,0.9529
2013-06-19,527.55,393280.0,0.954
2013-06-20,527.56,393356.0,0.9542
2013-06-21,527.57,393432.0,0.9544
2013-06-22,527.58,393508.0,0.9546
2013-06-23,527.59,393584.0,0.9547
2013-06-24,527.61,393736.0,0.9551
2013-06-25,527.68,394268.0,0.9564
2013-06-26,527.69,394344.0,0.9566
2013-06-27,527.69,394344.0,0.9566
2013-06-28,527.75,394800.0,0.9577
2013-06-29,527.92,396092.0,0.9608
2013-06-30,527.95,396320.0,0.9614
2013-07-01,527.97,396472.0,0.9618
2013-07-02,528.09,397393.0,0.964
2013-07-03,528.12,397624.0,0.9645
2013-07-04,528.14,397778.0,0.9649
2013-07-05,528.13,397701.0,0.9647
2013-07-06,528.12,397624.0,0.9645
2013-07-07,528.1,397470.0,0.9642
2013-07-08,528.13,397701.0,0.9647
2013-07-09,528.15,397855.0,0.9651
2013-07-10,528.11,397547.0,0.9644
2013-07-11,528.1,397470.0,0.9642
2013-07-12,528.08,397316.0,0.9638
2013-07-13,528.02,396854.0,0.9627
2013-07-14,527.98,396548.0,0.9619
2013-07-15,527.95,396320.0,0.9614
2013-07-16,527.92,396092.0,0.9608
2013-07-17,527.87,395712.0,0.9599
2013-07-18,527.82,395332.0,0.959
2013-07-19,527.78,395028.0,0.9582
2013-07-20,527.72,394572.0,0.9571
2013-07-21,527.68,394268.0,0.9564
2013-07-22,527.63,393888.0,0.9555
2013-07-23,527.61,393736.0,0.9551
2013-07-24,527.68,394268.0,0.9564
2013-07-25,527.65,394040.0,0.9559
2013-07-26,527.6,393660.0,0.9549
2013-07-27,527.53,393128.0,0.9536
2013-07-28,527.5,392900.0,0.9531
2013-07-29,527.45,392520.0,0.9522
2013-07-30,527.41,392216.0,0.9514
2013-07-31,527.36,391836.0,0.9505
2013-08-01,527.27,391152.0,0.9488
2013-08-02,527.3,391380.0,0.9494
2013-08-03,527.25,391000.0,0.9485
2013-08-04,527.21,390696.0,0.9477
2013-08-05,527.18,390468.0,0.9472
2013-08-06,527.14,390164.0,0.9464
2013-08-07,527.08,389708.0,0.9453
2013-08-08,527.01,389176.0,0.9441
2013-08-09,526.97,388875.0,0.9433
2013-08-10,527.17,390392.0,0.947
2013-08-11,527.14,390164.0,0.9464
2013-08-12,527.11,389936.0,0.9459
2013-08-13,527.1,389860.0,0.9457
2013-08-14,527.06,389556.0,0.945
2013-08-15,527.01,389176.0,0.9441
2013-08-16,526.97,388875.0,0.9433
2013-08-17,526.91,388425.0,0.9422
2013-08-18,526.85,387975.0,0.9411
2013-08-19,526.8,387600.0,0.9402
2013-08-20,526.77,387375.0,0.9397
2013-08-21,526.72,387000.0,0.9388
2013-08-22,526.67,386625.0,0.9379
2013-08-23,526.64,386400.0,0.9373
2013-08-24,526.55,385725.0,0.9357
2013-08-25,526.48,385200.0,0.9344
2013-08-26,526.43,384825.0,0.9335
2013-08-27,526.43,384825.0,0.9335
2013-08-28,526.37,384375.0,0.9324
2013-08-29,526.38,384450.0,0.9326
2013-08-30,526.3,383850.0,0.9311
2013-08-31,526.25,383475.0,0.9302
2013-09-01,526.27,383625.0,0.9306
2013-09-02,526.27,383625.0,0.9306
2013-09-03,526.23,383325.0,0.9299
2013-09-04,526.18,382950.0,0.9289
2013-09-05,526.13,382575.0,0.928
2013-09-06,526.06,382050.0,0.9268
2013-09-07,525.99,381525.0,0.9255
2013-09-08,525.94,381150.0,0.9246
2013-09-09,525.88,380700.0,0.9235
2013-09-10,525.79,380025.0,0.9219
2013-09-11,525.78,379950.0,0.9217
2013-09-12,525.75,379725.0,0.9211
2013-09-13,525.82,380250.0,0.9224
2013-09-14,525.8,380100.0,0.922
2013-09-15,525.74,379650.0,0.9209
2013-09-16,525.7,379350.0,0.9202
2013-09-17,525.65,378975.0,0.9193
2013-09-18,525.61,378675.0,0.9186
2013-09-19,525.58,378450.0,0.918
2013-09-20,525.53,378075.0,0.9171
2013-09-21,525.49,377775.0,0.9164
2013-09-22,525.52,378000.0,0.9169
2013-09-23,525.51,377925.0,0.9168
2013-09-24,525.46,377550.0,0.9158
2013-09-25,525.41,377175.0,0.9149
2013-09-26,525.4,377100.0,0.9148
2013-09-27,525.35,376725.0,0.9138
2013-09-28,525.3,376350.0,0.9129
2013-09-29,525.25,375975.0,0.912
2013-09-30,525.23,375825.0,0.9117
2013-10-01,525.18,375450.0,0.9108
2013-10-02,525.12,375000.0,0.9097
2013-10-03,525.09,374775.0,0.9091
2013-10-04,525.06,374550.0,0.9086
2013-10-05,525.03,374325.0,0.908
2013-10-06,525.03,374325.0,0.908
2013-10-07,525.01,374175.0,0.9077
2013-10-08,525.03,374325.0,0.908
2013-10-09,525.03,374325.0,0.908
2013-10-10,524.97,373875.0,0.9069
2013-10-11,524.95,373725.0,0.9066
2013-10-12,524.92,373500.0,0.906
2013-10-13,524.88,373200.0,0.9053
2013-10-14,524.84,372900.0,0.9046
2013-10-15,524.82,372750.0,0.9042
2013-10-16,524.8,372600.0,0.9038
2013-10-17,524.76,372300.0,0.9031
2013-10-18,524.74,372150.0,0.9028
2013-10-19,524.68,371700.0,0.9017
2013-10-20,524.66,371550.0,0.9013
2013-10-21,524.62,371250.0,0.9006
2013-10-22,524.57,370875.0,0.8997
2013-10-23,524.54,370650.0,0.8991
2013-10-24,524.5,370350.0,0.8984
2013-10-25,524.46,370050.0,0.8977
2013-10-26,524.4,369600.0,0.8966
2013-10-27,524.35,369225.0,0.8957
2013-10-28,524.3,368850.0,0.8947
2013-10-29,524.28,368700.0,0.8944
2013-10-30,524.22,368250.0,0.8933
2013-10-31,524.18,367950.0,0.8926
2013-11-01,524.14,367650.0,0.8918
2013-11-02,524.17,367875.0,0.8924
2013-11-03,524.14,367650.0,0.8918
2013-11-04,524.09,367275.0,0.8909
2013-11-05,524.04,366900.0,0.89
2013-11-06,524.01,366675.0,0.8895
2013-11-07,523.98,366450.0,0.8889
2013-11-08,523.96,366300.0,0.8886
2013-11-09,523.91,365925.0,0.8877
2013-11-10,523.88,365700.0,0.8871
2013-11-11,523.85,365475.0,0.8866
2013-11-12,523.83,365325.0,0.8862
2013-11-13,523.81,365175.0,0.8858
2013-11-14,523.74,364650.0,0.8846
2013-11-15,523.72,364500.0,0.8842
2013-11-16,523.7,364350.0,0.8838
2013-11-17,523.68,364200.0,0.8835
2013-11-18,523.68,364200.0,0.8835
2013-11-19,523.66,364050.0,0.8831
2013-11-20,523.62,363750.0,0.8824
2013-11-21,523.57,363375.0,0.8815
2013-11-22,523.56,363300.0,0.8813
2013-11-23,523.53,363075.0,0.8807
2013-11-24,523.49,362775.0,0.88
2013-11-25,523.45,362475.0,0.8793
2013-11-26,523.42,362250.0,0.8787
2013-11-27,523.54,363150.0,0.8809
2013-11-28,523.65,363975.0,0.8829
2013-11-29,523.66,364050.0,0.8831
2013-11-30,523.65,363975.0,0.8829
2013-12-01,523.63,363825.0,0.8826
2013-12-02,523.63,363825.0,0.8826
2013-12-03,523.6,363600.0,0.882
2013-12-04,523.58,363450.0,0.8816
2013-12-05,523.59,363525.0,0.8818
2013-12-06,523.54,363150.0,0.8809
2013-12-07,523.57,363375.0,0.8815
2013-12-08,523.55,363225.0,0.8811
2013-12-09,523.54,363150.0,0.8809
2013-12-10,523.53,363075.0,0.8807
2013-12-11,523.49,362775.0,0.88
2013-12-12,523.5,362850.0,0.8802
2013-12-13,523.45,362475.0,0.8793
2013-12-14,523.47,362625.0,0.8796
2013-12-15,523.5,362850.0,0.8802
2013-12-16,523.48,362700.0,0.8798
2013-12-17,523.48,362700.0,0.8798
2013-12-18,523.49,362775.0,0.88
2013-12-19,523.45,362475.0,0.8793
2013-12-20,523.45,362475.0,0.8793
2013-12-21,523.43,362325.0,0.8789
2013-12-22,523.42,362250.0,0.8787
2013-12-23,523.47,362625.0,0.8796
2013-12-24,523.54,363150.0,0.8809
2013-12-25,523.55,363225.0,0.8811
2013-12-26,523.55,363225.0,0.8811
2013-12-27,523.53,363075.0,0.8807
2013-12-28,523.52,363000.0,0.8806
2013-12-29,523.57,363375.0,0.8815
2013-12-30,523.64,363900.0,0.8827
2013-12-31,523.67,364125.0,0.8833
2014-01-01,523.68,364200.0,0.8835
2014-01-02,523.72,364500.0,0.8842
2014-01-03,523.75,364725.0,0.8847
2014-01-04,523.73,364575.0,0.8844
2014-01-05,523.74,364650.0,0.8846
2014-01-06,523.78,364950.0,0.8853
2014-01-07,523.93,366075.0,0.888
2014-01-08,523.96,366300.0,0.8886
2014-01-09,523.96,366300.0,0.8886
2014-01-10,523.95,366225.0,0.8884
2014-01-11,523.98,366450.0,0.8889
2014-01-12,524.05,366975.0,0.8902
2014-01-13,524.09,367275.0,0.8909
2014-01-14,524.13,367575.0,0.8917
2014-01-15,524.27,368625.0,0.8942
2014-01-16,524.35,369225.0,0.8957
2014-01-17,524.41,369675.0,0.8967
2014-01-18,524.47,370125.0,0.8978
2014-01-19,524.5,370350.0,0.8984
2014-01-20,524.54,370650.0,0.8991
2014-01-21,524.56,370800.0,0.8995
2014-01-22,524.61,371175.0,0.9004
2014-01-23,524.59,371025.0,0.9
2014-01-24,524.59,371025.0,0.9
2014-01-25,524.57,370875.0,0.8997
2014-01-26,524.56,370800.0,0.8995
2014-01-27,524.56,370800.0,0.8995
2014-01-28,524.55,370725.0,0.8993
2014-01-29,524.53,370575.0,0.8989
2014-01-30,524.52,370500.0,0.8987
2014-01-31,524.53,370575.0,0.8989
2014-02-01,524.54,370650.0,0.8991
2014-02-02,524.55,370725.0,0.8993
2014-02-03,524.58,370950.0,0.8998
2014-02-04,524.59,371025.0,0.9
2014-02-05,524.66,371550.0,0.9013
2014-02-06,524.7,371850.0,0.902
2014-02-07,524.71,371925.0,0.9022
2014-02-08,524.72,372000.0,0.9024
2014-02-09,524.74,372150.0,0.9028
2014-02-10,524.76,372300.0,0.9031
2014-02-11,524.76,372300.0,0.9031
2014-02-12,524.76,372300.0,0.9031
2014-02-13,524.79,372525.0,0.9037
2014-02-14,524.9,373350.0,0.9057
2014-02-15,524.91,373425.0,0.9058
2014-02-16,524.92,373500.0,0.906
2014-02-17,524.94,373650.0,0.9064
2014-02-18,524.96,373800.0,0.9068
2014-02-19,524.98,373950.0,0.9071
2014-02-20,524.99,374025.0,0.9073
2014-02-21,525.06,374550.0,0.9086
2014-02-22,525.09,374775.0,0.9091
2014-02-23,525.12,375000.0,0.9097
2014-02-24,525.14,375150.0,0.91
2014-02-25,525.12,375000.0,0.9097
2014-02-26,525.09,374775.0,0.9091
2014-02-27,525.08,374700.0,0.9089
2014-02-28,525.04,374400.0,0.9082
2014-03-01,525.01,374175.0,0.9077
2014-03-02,524.98,373950.0,0.9071
2014-03-03,524.95,373725.0,0.9066
2014-03-04,524.96,373800.0,0.9068
2014-03-05,524.97,373875.0,0.9069
2014-03-06,524.97,373875.0,0.9069
2014-03-07,524.98,373950.0,0.9071
2014-03-08,524.99,374025.0,0.9073
2014-03-09,524.98,373950.0,0.9071
2014-03-10,524.99,374025.0,0.9073
2014-03-11,524.96,373800.0,0.9068
2014-03-12,524.95,373725.0,0.9066
2014-03-13,524.98,373950.0,0.9071
2014-03-14,525.03,374325.0,0.908
2014-03-15,525.04,374400.0,0.9082
2014-03-16,525.04,374400.0,0.9082
2014-03-17,525.07,374625.0,0.9088
2014-03-18,525.07,374625.0,0.9088
2014-03-19,525.07,374625.0,0.9088
2014-03-20,525.14,375150.0,0.91
2014-03-21,525.16,375300.0,0.9104
2014-03-22,525.19,375525.0,0.9109
2014-03-23,525.2,375600.0,0.9111
2014-03-24,525.22,375750.0,0.9115
2014-03-25,525.24,375900.0,0.9118
2014-03-26,525.26,376050.0,0.9122
2014-03-27,525.28,376200.0,0.9126
2014-03-28,525.27,376125.0,0.9124
2014-03-29,525.34,376650.0,0.9137
2014-03-30,525.61,378675.0,0.9186
2014-03-31,525.98,381450.0,0.9253
2014-04-01,526.22,383250.0,0.9297
2014-04-02,526.41,384675.0,0.9331
2014-04-03,526.52,385500.0,0.9351
2014-04-04,526.59,386025.0,0.9364
2014-04-05,526.71,386925.0,0.9386
2014-04-06,526.77,387375.0,0.9397
2014-04-07,526.84,387900.0,0.941
2014-04-08,526.93,388575.0,0.9426
2014-04-09,527.02,389252.0,0.9442
2014-04-10,527.05,389480.0,0.9448
2014-04-11,527.09,389784.0,0.9455
2014-04-12,527.17,390392.0,0.947
2014-04-13,527.22,390772.0,0.9479
2014-04-14,527.22,390772.0,0.9479
2014-04-15,527.22,390772.0,0.9479
2014-04-16,527.62,393812.0,0.9553
2014-04-17,527.63,393888.0,0.9555
2014-04-18,527.78,395028.0,0.9582
2014-04-19,527.84,395484.0,0.9594
2014-04-20,527.89,395864.0,0.9603
2014-04-21,527.9,395940.0,0.9605
2014-04-22,527.94,396244.0,0.9612
2014-04-23,527.94,396244.0,0.9612
2014-04-24,527.96,396396.0,0.9616
2014-04-25,527.95,396320.0,0.9614
2014-04-26,528.01,396777.0,0.9625
2014-04-27,528.11,397547.0,0.9644
2014-04-28,528.13,397701.0,0.9647
2014-04-29,528.19,398163.0,0.9659
2014-04-30,528.23,398471.0,0.9666
2014-05-01,528.44,400088.0,0.9705
2014-05-02,528.57,401089.0,0.973
2014-05-03,528.64,401628.0,0.9743
2014-05-04,528.68,401936.0,0.975
2014-05-05,528.75,402475.0,0.9763
2014-05-06,528.77,402629.0,0.9767
2014-05-07,528.8,402860.0,0.9772
2014-05-08,528.83,403091.0,0.9778
2014-05-09,528.84,403168.0,0.978
2014-05-10,528.86,403322.0,0.9784
2014-05-11,528.9,403630.0,0.9791
2014-05-12,528.93,403861.0,0.9797
2014-05-13,528.96,404092.0,0.9802
2014-05-14,528.93,403861.0,0.9797
2014-05-15,528.96,404092.0,0.9802
2014-05-16,528.98,404246.0,0.9806
2014-05-17,529.11,405262.0,0.9831
2014-05-18,529.2,405968.0,0.9848
2014-05-19,529.23,406203.0,0.9854
2014-05-20,529.23,406203.0,0.9854
2014-05-21,529.22,406125.0,0.9852
2014-05-22,529.2,405968.0,0.9848
2014-05-23,529.2,405968.0,0.9848
2014-05-24,529.24,406282.0,0.9855
2014-05-25,529.24,406282.0,0.9855
2014-05-26,529.22,406125.0,0.9852
2014-05-27,529.23,406203.0,0.9854
2014-05-28,529.26,406438.0,0.9859
2014-05-29,529.23,406203.0,0.9854
2014-05-30,529.19,405890.0,0.9846
2014-05-31,529.21,406046.0,0.985
2014-06-01,529.19,405890.0,0.9846
2014-06-02,529.15,405576.0,0.9838
2014-06-03,529.12,405341.0,0.9833
2014-06-04,529.12,405341.0,0.9833
2014-06-05,529.09,405106.0,0.9827
2014-06-06,529.1,405184.0,0.9829
2014-06-07,529.08,405027.0,0.9825
2014-06-08,529.06,404870.0,0.9821
2014-06-09,529.02,404557.0,0.9814
2014-06-10,529.0,404400.0,0.981
2014-06-11,528.97,404169.0,0.9804
2014-06-12,528.93,403861.0,0.9797
2014-06-13,528.92,403784.0,0.9795
2014-06-14,528.91,403707.0,0.9793
2014-06-15,528.88,403476.0,0.9787
2014-06-16,528.83,403091.0,0.9778
2014-06-17,528.79,402783.0,0.9771
2014-06-18,528.77,402629.0,0.9767
2014-06-19,528.74,402398.0,0.9761
2014-06-20,528.7,402090.0,0.9754
2014-06-21,528.65,401705.0,0.9744
2014-06-22,528.6,401320.0,0.9735
2014-06-23,528.56,401012.0,0.9728
2014-06-24,528.5,400550.0,0.9716
2014-06-25,528.44,400088.0,0.9705
2014-06-26,528.48,400396.0,0.9713
2014-06-27,528.44,400088.0,0.9705
2014-06-28,528.39,399703.0,0.9696
2014-06-29,528.34,399318.0,0.9687
2014-06-30,528.29,398933.0,0.9677
2014-07-01,528.24,398548.0,0.9668
2014-07-02,528.2,398240.0,0.966
2014-07-03,528.23,398471.0,0.9666
2014-07-04,528.27,398779.0,0.9673
2014-07-05,528.25,398625.0,0.967
2014-07-06,528.21,398317.0,0.9662
2014-07-07,528.17,398009.0,0.9655
2014-07-08,528.18,398086.0,0.9657
2014-07-09,528.15,397855.0,0.9651
2014-07-10,528.17,398009.0,0.9655
2014-07-11,528.13,397701.0,0.9647
2014-07-12,528.08,397316.0,0.9638
2014-07-13,528.03,396931.0,0.9629
2014-07-14,528.01,396777.0,0.9625
2014-07-15,527.98,396548.0,0.9619
2014-07-16,528.05,397085.0,0.9632
2014-07-17,528.07,397239.0,0.9636
2014-07-18,528.03,396931.0,0.9629
2014-07-19,528.0,396700.0,0.9623
2014-07-20,527.97,396472.0,0.9618
2014-07-21,527.94,396244.0,0.9612
2014-07-22,527.9,395940.0,0.9605
2014-07-23,527.84,395484.0,0.9594
2014-07-24,527.91,396016.0,0.9606
2014-07-25,527.85,395560.0,0.9595
2014-07-26,527.8,395180.0,0.9586
2014-07-27,527.75,394800.0,0.9577
2014-07-28,527.72,394572.0,0.9571
2014-07-29,527.73,394648.0,0.9573
2014-07-30,527.68,394268.0,0.9564
2014-07-31,527.63,393888.0,0.9555
2014-08-01,527.62,393812.0,0.9553
2014-08-02,527.51,392976.0,0.9533
2014-08-03,527.43,392368.0,0.9518
2014-08-04,527.39,392064.0,0.9511
2014-08-05,527.39,392064.0,0.9511
2014-08-06,527.32,391532.0,0.9498
2014-08-07,527.35,391760.0,0.9503
2014-08-08,527.32,391532.0,0.9498
2014-08-09,527.2,390620.0,0.9476
2014-08-10,527.14,390164.0,0.9464
2014-08-11,527.1,389860.0,0.9457
2014-08-12,526.98,388950.0,0.9435
2014-08-13,526.84,387900.0,0.941
2014-08-14,527.26,391076.0,0.9487
2014-08-15,527.19,390544.0,0.9474
2014-08-16,527.12,390012.0,0.9461
2014-08-17,527.05,389480.0,0.9448
2014-08-18,527.08,389708.0,0.9453
2014-08-19,527.07,389632.0,0.9452
2014-08-20,527.08,389708.0,0.9453
2014-08-21,527.04,389404.0,0.9446
2014-08-22,527.05,389480.0,0.9448
2014-08-23,526.89,388275.0,0.9419
2014-08-24,526.84,387900.0,0.941
2014-08-25,526.79,387525.0,0.94
2014-08-26,526.74,387150.0,0.9391
2014-08-27,526.74,387150.0,0.9391
2014-08-28,526.75,387225.0,0.9393
2014-08-29,526.7,386850.0,0.9384
2014-08-30,526.62,386250.0,0.937
2014-08-31,526.58,385950.0,0.9362
2014-09-01,526.57,385875.0,0.936
2014-09-02,526.57,385875.0,0.936
2014-09-03,526.59,386025.0,0.9364
2014-09-04,526.54,385650.0,0.9355
2014-09-05,526.5,385350.0,0.9348
2014-09-06,526.47,385125.0,0.9342
2014-09-07,526.51,385425.0,0.935
2014-09-08,526.48,385200.0,0.9344
2014-09-09,526.42,384750.0,0.9333
2014-09-10,526.38,384450.0,0.9326
2014-09-11,526.3,383850.0,0.9311
2014-09-12,526.27,383625.0,0.9306
2014-09-13,526.21,383175.0,0.9295
2014-09-14,526.16,382800.0,0.9286
2014-09-15,526.1,382350.0,0.9275
2014-09-16,526.05,381975.0,0.9266
2014-09-17,526.0,381600.0,0.9257
2014-09-18,525.95,381225.0,0.9248
2014-09-19,525.9,380850.0,0.9239
2014-09-20,525.82,380250.0,0.9224
2014-09-21,525.78,379950.0,0.9217
2014-09-22,525.73,379575.0,0.9208
2014-09-23,525.7,379350.0,0.9202
2014-09-24,525.67,379125.0,0.9197
2014-09-25,525.61,378675.0,0.9186
2014-09-26,525.58,378450.0,0.918
2014-09-27,525.51,377925.0,0.9168
2014-09-28,525.47,377625.0,0.916
2014-09-29,525.44,377400.0,0.9155
2014-09-30,525.41,377175.0,0.9149
2014-10-01,525.39,377025.0,0.9146
2014-10-02,525.39,377025.0,0.9146
2014-10-03,525.35,376725.0,0.9138
2014-10-04,525.32,376500.0,0.9133
2014-10-05,525.34,376650.0,0.9137
2014-10-06,525.31,376425.0,0.9131
2014-10-07,525.24,375900.0,0.9118
2014-10-08,525.27,376125.0,0.9124
2014-10-09,525.2,375600.0,0.9111
2014-10-10,525.18,375450.0,0.9108
2014-10-11,525.17,375375.0,0.9106
2014-10-12,525.13,375075.0,0.9098
2014-10-13,525.1,374850.0,0.9093
2014-10-14,525.05,374475.0,0.9084
2014-10-15,525.04,374400.0,0.9082
2014-10-16,525.07,374625.0,0.9088
2014-10-17,525.13,375075.0,0.9098
2014-10-18,525.1,374850.0,0.9093
2014-10-19,525.08,374700.0,0.9089
2014-10-20,525.02,374250.0,0.9078
2014-10-21,525.01,374175.0,0.9077
2014-10-22,524.99,374025.0,0.9073
2014-10-23,525.19,375525.0,0.9109
2014-10-24,525.24,375900.0,0.9118
2014-10-25,525.26,376050.0,0.9122
2014-10-26,525.27,376125.0,0.9124
2014-10-27,525.28,376200.0,0.9126
2014-10-28,525.29,376275.0,0.9128
2014-10-29,525.28,376200.0,0.9126
2014-10-30,525.3,376350.0,0.9129
2014-10-31,525.28,376200.0,0.9126
2014-11-01,525.27,376125.0,0.9124
2014-11-02,525.24,375900.0,0.9118
2014-11-03,525.15,375225.0,0.9102
2014-11-04,525.12,375000.0,0.9097
2014-11-05,525.08,374700.0,0.9089
2014-11-06,525.08,374700.0,0.9089
2014-11-07,525.11,374925.0,0.9095
2014-11-08,525.05,374475.0,0.9084
2014-11-09,525.03,374325.0,0.908
2014-11-10,525.01,374175.0,0.9077
2014-11-11,525.0,374100.0,0.9075
2014-11-12,524.98,373950.0,0.9071
2014-11-13,524.95,373725.0,0.9066
2014-11-14,524.95,373725.0,0.9066
2014-11-15,524.9,373350.0,0.9057
2014-11-16,524.87,373125.0,0.9051
2014-11-17,524.89,373275.0,0.9055
2014-11-18,524.94,373650.0,0.9064
2014-11-19,524.92,373500.0,0.906
2014-11-20,524.91,373425.0,0.9058
2014-11-21,524.9,373350.0,0.9057
2014-11-22,524.87,373125.0,0.9051
2014-11-23,524.86,373050.0,0.9049
2014-11-24,524.89,373275.0,0.9055
2014-11-25,524.89,373275.0,0.9055
2014-11-26,524.92,373500.0,0.906
2014-11-27,525.05,374475.0,0.9084
2014-11-28,525.05,374475.0,0.9084
2014-11-29,525.04,374400.0,0.9082
2014-11-30,525.04,374400.0,0.9082
2014-12-01,525.05,374475.0,0.9084
2014-12-02,525.1,374850.0,0.9093
2014-12-03,525.11,374925.0,0.9095
2014-12-04,525.13,375075.0,0.9098
2014-12-05,525.13,375075.0,0.9098
2014-12-06,525.19,375525.0,0.9109
2014-12-07,525.29,376275.0,0.9128
2014-12-08,525.29,376275.0,0.9128
2014-12-09,525.31,376425.0,0.9131
2014-12-10,525.52,378000.0,0.9169
2014-12-11,525.64,378900.0,0.9191
2014-12-12,525.72,379500.0,0.9206
2014-12-13,525.77,379875.0,0.9215
2014-12-14,525.81,380175.0,0.9222
2014-12-15,525.84,380400.0,0.9228
2014-12-16,525.85,380475.0,0.9229
2014-12-17,525.95,381225.0,0.9248
2014-12-18,526.0,381600.0,0.9257
2014-12-19,526.02,381750.0,0.926
2014-12-20,526.06,382050.0,0.9268
2014-12-21,526.09,382275.0,0.9273
2014-12-22,526.1,382350.0,0.9275
2014-12-23,526.17,382875.0,0.9288
2014-12-24,526.18,382950.0,0.9289
2014-12-25,526.26,383550.0,0.9304
2014-12-26,526.3,383850.0,0.9311
2014-12-27,526.33,384075.0,0.9317
2014-12-28,526.37,384375.0,0.9324
2014-12-29,526.4,384600.0,0.933
2014-12-30,526.42,384750.0,0.9333
2014-12-31,526.43,384825.0,0.9335
2015-01-01,526.42,384750.0,0.9333
2015-01-02,526.43,384825.0,0.9335
2015-01-03,526.47,385125.0,0.9342
2015-01-04,526.55,385725.0,0.9357
2015-01-05,526.59,386025.0,0.9364
2015-01-06,526.61,386175.0,0.9368
2015-01-07,526.62,386250.0,0.937
2015-01-08,526.63,386325.0,0.9371
2015-01-09,526.6,386100.0,0.9366
2015-01-10,526.63,386325.0,0.9371
2015-01-11,526.62,386250.0,0.937
2015-01-12,526.6,386100.0,0.9366
2015-01-13,526.67,386625.0,0.9379
2015-01-14,526.66,386550.0,0.9377
2015-01-15,526.64,386400.0,0.9373
2015-01-16,526.62,386250.0,0.937
2015-01-17,526.61,386175.0,0.9368
2015-01-18,526.66,386550.0,0.9377
2015-01-19,526.79,387525.0,0.94
2015-01-20,526.84,387900.0,0.941
2015-01-21,526.87,388125.0,0.9415
2015-01-22,526.91,388425.0,0.9422
2015-01-23,526.91,388425.0,0.9422
2015-01-24,526.97,388875.0,0.9433
2015-01-25,526.99,389025.0,0.9437
2015-01-26,527.02,389252.0,0.9442
2015-01-27,527.09,389784.0,0.9455
2015-01-28,527.09,389784.0,0.9455
2015-01-29,527.1,389860.0,0.9457
2015-01-30,527.1,389860.0,0.9457
2015-01-31,527.13,390088.0,0.9463
2015-02-01,527.13,390088.0,0.9463
2015-02-02,527.22,390772.0,0.9479
2015-02-03,527.23,390848.0,0.9481
2015-02-04,527.25,391000.0,0.9485
2015-02-05,527.26,391076.0,0.9487
2015-02-06,527.29,391304.0,0.9492
2015-02-07,527.3,391380.0,0.9494
2015-02-08,527.33,391608.0,0.95
2015-02-09,527.38,391988.0,0.9509
2015-02-10,527.42,392292.0,0.9516
2015-02-11,527.43,392368.0,0.9518
2015-02-12,527.43,392368.0,0.9518
